obs,Localtime,EURCHFClose_bid,EURCHFClose_ask,EURGBPClose_bid,EURGBPClose_ask,GBPCHFClose_bid,GBPCHFClose_ask,uhat1_2009_2010,uhat2_2009_2010,uhat3_2009_2010,EC1_2009_2010,uhat1_2013_2014,uhat2_2013_2014,uhat3_2013_2014,EC1_2013_2014,uhat1_2015_2016,uhat2_2015_2016,uhat3_2015_2016,EC1_2015_2016,uhat1_2017_2018,uhat2_2017_2018,uhat3_2017_2018,EC1_2017_2018
2009-01-14,"13.01.2009 22:00:00.000 GMT-0000",1.47185,1.4722,0.90275,0.90315,1.63025,1.63135,-0.00116468518864477,0.00809442420973849,-0.00478042790699829,-1.42323788461914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-15,"14.01.2009 22:00:00.000 GMT-0000",1.47535,1.4758,0.89565,0.8961,1.6462,1.6474,0.000812201419252034,0.00941435010783054,-0.00496420051281732,-1.42299470789725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-16,"15.01.2009 22:00:00.000 GMT-0000",1.48395,1.48465,0.9001,0.90085,1.65256,1.6529,0.00835970649968742,0.0034601632848017,0.00539660759746996,-1.42151142774339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-19,"18.01.2009 22:00:00.000 GMT-0000",1.4825,1.483,0.9058,0.90645,1.63515,1.63685,-0.00328250888456061,-0.0153976578687178,0.00523947900528199,-1.42524369059444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-20,"19.01.2009 22:00:00.000 GMT-0000",1.47875,1.4793,0.9264,0.92775,1.5959,1.59745,-0.0030750839200569,-0.0431690372362599,0.0233187555994012,-1.42237775438983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-21,"20.01.2009 22:00:00.000 GMT-0000",1.50185,1.5024,0.93265,0.9333,1.609,1.6098,0.0139225420104923,0.00913448398525163,0.00280085284029252,-1.42748927303568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-22,"21.01.2009 22:00:00.000 GMT-0000",1.49845,1.499,0.93665,0.937,1.59925,1.6001,-0.0027102232319553,-0.0154434547542293,0.00665969029170799,-1.4241772256023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-23,"22.01.2009 22:00:00.000 GMT-0000",1.49615,1.4967,0.94025,0.94115,1.5907,1.5922,-0.00622721994663655,-0.024722745271081,0.0110349500808899,-1.42537013088268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-26,"25.01.2009 22:00:00.000 GMT-0000",1.4998,1.50025,0.94225,0.9429,1.59115,1.5922,0.00263764981977838,0.00495179837548365,-0.000719284958316746,-1.42775325141869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-27,"26.01.2009 22:00:00.000 GMT-0000",1.5035,1.504,0.93115,0.9316,1.6141,1.6152,0.00160251632008779,0.0116606186462918,-0.00623969264243096,-1.42709885736856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-28,"27.01.2009 22:00:00.000 GMT-0000",1.51555,1.51605,0.9238,0.9249,1.63995,1.64135,0.00813748996728858,0.0172911015289434,-0.00462774784445874,-1.42440124385652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-29,"28.01.2009 22:00:00.000 GMT-0000",1.4935,1.494,0.90545,0.9061,1.6486,1.6497,-0.0172429223149496,0.00368849658401915,-0.0132007551892064,-1.42371979143261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-01-30,"29.01.2009 22:00:00.000 GMT-0000",1.48645,1.4869,0.88095,0.8822,1.6864,1.6877,-0.0029942330665742,0.0339943211944675,-0.0195827993707821,-1.42183272023338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-02,"01.02.2009 22:00:00.000 GMT-0000",1.49135,1.4918,0.89995,0.90075,1.65585,1.65695,0.00491472355098438,-0.0255804326171463,0.0160983289160745,-1.42201700111983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-03,"02.02.2009 22:00:00.000 GMT-0000",1.4895,1.4899,0.90165,0.9019,1.65075,1.6518,-0.00185520625599067,-0.00165924372556225,-0.00104783747322013,-1.42140589685145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-04,"03.02.2009 22:00:00.000 GMT-0000",1.48815,1.4886,0.8879,0.88835,1.67525,1.6764,0.00322348700618846,0.0177895324139221,-0.00753562010817643,-1.42078650196694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-05,"04.02.2009 22:00:00.000 GMT-0000",1.497,1.49745,0.87525,0.87565,1.70965,1.71075,0.0115254731312802,0.0334998888557205,-0.0104103841198321,-1.4207898606247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-06,"05.02.2009 22:00:00.000 GMT-0000",1.5024,1.503,0.8748,0.8754,1.71645,1.718,0.0078254048823016,0.016433934667649,-0.00373888987418525,-1.42042182366253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-09,"08.02.2009 22:00:00.000 GMT-0000",1.51355,1.51385,0.87255,0.87295,1.73385,1.7349,0.0119746691829704,0.0194225443453206,-0.00308092745057864,-1.42068362333451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-10,"09.02.2009 22:00:00.000 GMT-0000",1.49325,1.4939,0.8877,0.8882,1.6814,1.68245,-0.0166259433488372,-0.0465169220419226,0.0141966702339724,-1.42029153149236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-11,"10.02.2009 22:00:00.000 GMT-0000",1.4946,1.49505,0.8962,0.8967,1.66675,1.66825,0.00283787884217845,-0.0140494789053323,0.00924414549575547,-1.42043670291482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-12,"11.02.2009 22:00:00.000 GMT-0000",1.4958,1.4962,0.90145,0.90175,1.65945,1.66045,-0.000357357218934318,-0.00744861551963072,0.00380779530263675,-1.42115776448643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-13,"12.02.2009 22:00:00.000 GMT-0000",1.49255,1.4934,0.8959,0.89655,1.6656,1.66695,-0.00578021560358211,-0.00119621412557103,-0.00302387183310127,-1.42166592217824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-16,"15.02.2009 22:00:00.000 GMT-0000",1.4844,1.48475,0.8952,0.89575,1.6575,1.6586,-0.00645334855728874,-0.00735480088380913,-3.45947800880486e-05,-1.42144328073014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-17,"16.02.2009 22:00:00.000 GMT-0000",1.47115,1.4716,0.8836,0.88385,1.66445,1.66555,-0.0123216658273395,0.0047756720505221,-0.0100044578025695,-1.42159956529081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-18,"17.02.2009 22:00:00.000 GMT-0000",1.4762,1.47655,0.8816,0.88195,1.6739,1.675,0.00644458473014908,0.0115496621681934,-0.00200556596001589,-1.42102729735175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-19,"18.02.2009 22:00:00.000 GMT-0000",1.48715,1.4876,0.8864,0.8869,1.67695,1.6781,0.00957964185882432,0.00421067368143024,0.00358186367491542,-1.42104805866585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-20,"19.02.2009 22:00:00.000 GMT-0000",1.4828,1.48345,0.8885,0.88905,1.6682,1.66945,-0.00478105528493294,-0.00825842278913713,0.00143336898777513,-1.42085040675316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-23,"22.02.2009 22:00:00.000 GMT-0000",1.4835,1.4837,0.8758,0.87645,1.6925,1.69355,0.00208469880286766,0.0224581952581122,-0.0105547420818558,-1.42113025048457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-24,"23.02.2009 22:00:00.000 GMT-0000",1.49015,1.4906,0.8869,0.88745,1.67915,1.6801,0.0081026242310161,-0.00942667329732538,0.00971128641500296,-1.42072616760719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-25,"24.02.2009 22:00:00.000 GMT-0000",1.4883,1.48855,0.89555,0.8962,1.66055,1.66125,-0.00308569286874461,-0.0168757591896063,0.00686742319539835,-1.42047782196908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-26,"25.02.2009 22:00:00.000 GMT-0000",1.48375,1.4842,0.89015,0.8904,1.6666,1.66765,-0.00326456033842992,0.00466919178506164,-0.00443724506889998,-1.42081966178989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-02-27,"26.02.2009 22:00:00.000 GMT-0000",1.482,1.48245,0.88495,0.88555,1.674,1.6751,-0.000351442441825112,0.00587519298297168,-0.00303097309110867,-1.42106837277739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-02,"01.03.2009 22:00:00.000 GMT-0000",1.4785,1.4789,0.8948,0.8951,1.652,1.65305,-0.00397018158136075,-0.0174641232109236,0.00691977426862567,-1.42119060214431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-03,"02.03.2009 22:00:00.000 GMT-0000",1.47665,1.477,0.8938,0.8944,1.6516,1.65265,-0.00153371943041813,-0.000587518922064101,-0.000401646685205703,-1.42160835933152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-04,"03.03.2009 22:00:00.000 GMT-0000",1.4781,1.47845,0.89185,0.89215,1.65695,1.6576,0.00187747572895791,0.00266607387435158,-0.000578542729089859,-1.42200664342524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-05,"04.03.2009 22:00:00.000 GMT-0000",1.46805,1.46945,0.888,0.88845,1.6528,1.65355,-0.00929011237870675,-0.00549027246869915,-0.00316958900127895,-1.42108420637809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-06,"05.03.2009 22:00:00.000 GMT-0000",1.46565,1.4663,0.89735,0.8978,1.63275,1.63405,-0.00217398825431092,-0.0206477131198894,0.0103820284209925,-1.42048439862993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-09,"08.03.2009 21:00:00.000 GMT-0000",1.46045,1.4609,0.9153,0.91555,1.5955,1.59615,-0.00650966934079483,-0.0368115358357992,0.0168202569894144,-1.42236087315326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-10,"09.03.2009 21:00:00.000 GMT-0000",1.47185,1.472,0.9222,0.9224,1.59585,1.5968,0.00754423862347031,-0.000257919106974924,0.00554578618226176,-1.42458647402455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-11,"10.03.2009 21:00:00.000 GMT-0000",1.48,1.4804,0.92515,0.92535,1.59935,1.6004,0.00440212644891108,-0.00175331707065185,0.00375100600611933,-1.42537884750863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-12,"11.03.2009 21:00:00.000 GMT-0000",1.5297,1.53015,0.92625,0.92645,1.65135,1.65205,0.0483872409970674,0.0440128554502823,0.00460904570030241,-1.42495127356115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-13,"12.03.2009 21:00:00.000 GMT-0000",1.532,1.53255,0.9233,0.92385,1.6588,1.66,0.00186041463057779,0.00178185164120825,-0.00011562978075752,-1.42137238781768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-16,"15.03.2009 21:00:00.000 GMT-0000",1.5364,1.53675,0.9219,0.92225,1.666,1.6673,0.00393343349530734,-0.000202738677197445,0.00215039307744513,-1.42149688102807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-17,"16.03.2009 21:00:00.000 GMT-0000",1.53845,1.53885,0.9271,0.92735,1.65885,1.6609,0.00651208697693989,0.00514538946144039,0.00145605742825583,-1.42091786172952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-18,"17.03.2009 21:00:00.000 GMT-0000",1.53765,1.53815,0.9438,0.9446,1.62775,1.6308,-0.00472156779287142,-0.0301107422626226,0.0147014898879549,-1.42176090836207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-19,"18.03.2009 21:00:00.000 GMT-0000",1.5357,1.53575,0.94175,0.9421,1.62945,1.6313,-0.00131903045158799,0.00795282016299614,-0.00540781590365513,-1.42515692701122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-20,"19.03.2009 21:00:00.000 GMT-0000",1.5308,1.53145,0.93865,0.93915,1.63015,1.63235,0.000848813107951762,-0.00552949160895655,0.00366119960800837,-1.42384968899075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-23,"22.03.2009 21:00:00.000 GMT-0000",1.53335,1.53365,0.9353,0.93575,1.63875,1.64035,-0.000288475511800002,0.00199381794988485,-0.00135825943672929,-1.42417014268188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-24,"23.03.2009 21:00:00.000 GMT-0000",1.5241,1.52455,0.91725,0.91745,1.6613,1.66195,-0.00717377467852115,0.0195556480955585,-0.0160392991050967,-1.42321386450598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-25,"24.03.2009 21:00:00.000 GMT-0000",1.523,1.5233,0.9333,0.93355,1.6313,1.63275,-9.96648659373767e-06,-0.0390141049129871,0.0217305171653898,-1.42058166985228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-26,"25.03.2009 21:00:00.000 GMT-0000",1.5243,1.5249,0.93575,0.936,1.62845,1.63025,-0.003179187177551,0.00241383008290708,-0.00262586972613854,-1.42339767716862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-27,"26.03.2009 21:00:00.000 GMT-0000",1.5201,1.52075,0.92775,0.92825,1.6379,1.64,-0.00308162320190164,0.00809836953020038,-0.00617982483667134,-1.42370481595885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-30,"29.03.2009 22:00:00.000 GMT+0100",1.5158,1.51625,0.9251,0.9253,1.63815,1.63895,-0.00560797764197735,-0.00707244429704978,-0.000186947995715281,-1.42340358538527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-03-31,"30.03.2009 22:00:00.000 GMT+0100",1.50975,1.5101,0.925,0.92525,1.6318,1.6326,-0.00307519336337098,-0.00434373143410838,0.000691755890386836,-1.42212080306314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-01,"31.03.2009 22:00:00.000 GMT+0100",1.51715,1.51755,0.9155,0.91605,1.65685,1.65765,0.00876443595560578,0.0193618634935826,-0.00516681926232987,-1.422735429234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-02,"01.04.2009 22:00:00.000 GMT+0100",1.5262,1.52675,0.9141,0.91435,1.6692,1.67095,0.00747429518181059,0.0120512910925483,-0.00220476481431175,-1.42157284468428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-03,"02.04.2009 22:00:00.000 GMT+0100",1.5244,1.5256,0.90815,0.9086,1.678,1.6804,-0.0014626261315171,0.0086969825743517,-0.0056402465365698,-1.42098046508362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-06,"05.04.2009 22:00:00.000 GMT+0100",1.5243,1.52475,0.90815,0.9086,1.67795,1.6794,0.00306405991443437,0.00223813157348984,0.000617485398812234,-1.420730893308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-07,"06.04.2009 22:00:00.000 GMT+0100",1.516,1.51665,0.9007,0.901,1.68265,1.68365,-0.00589332977104329,0.00700081137178099,-0.00767949289358261,-1.42072220949216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-08,"07.04.2009 22:00:00.000 GMT+0100",1.52275,1.52345,0.9023,0.9026,1.6874,1.68865,0.00803605298108379,0.00731162967537857,0.000854410109440207,-1.41989641272717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-09,"08.04.2009 22:00:00.000 GMT+0100",1.5222,1.5225,0.89705,0.89735,1.6968,1.6973,0.000645606108920449,0.0111878871032642,-0.00570276660259039,-1.42003724296053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-10,"09.04.2009 22:00:00.000 GMT+0100",1.52143,1.52228,0.8982,0.89875,1.69345,1.69401,0.00232349638102114,-0.00202787020264217,0.00210752618951116,-1.41972804011791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-13,"12.04.2009 22:00:00.000 GMT+0100",1.5145,1.5151,0.89955,0.9002,1.6826,1.68405,-0.00505387777148075,-0.0071958532429679,0.00116057890401999,-1.4194394551237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-14,"13.04.2009 22:00:00.000 GMT+0100",1.50955,1.5099,0.88995,0.8903,1.69575,1.69635,-0.00504075534365767,0.0159393878478944,-0.0116316236606178,-1.42046618067642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-15,"14.04.2009 22:00:00.000 GMT+0100",1.5114,1.5119,0.8817,0.88205,1.7136,1.71445,0.00478105728690842,0.0206374609168878,-0.00797526974173146,-1.41984713509481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-16,"15.04.2009 22:00:00.000 GMT+0100",1.5116,1.5119,0.8832,0.8835,1.71105,1.7112,0.000172359745116313,0.000198149564187178,-0.000223970713695176,-1.4197385983978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-17,"16.04.2009 22:00:00.000 GMT+0100",1.51965,1.52005,0.88125,0.88185,1.7236,1.7247,0.0106717017743892,0.017304705041028,-0.00228841451785355,-1.41934709235479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-20,"19.04.2009 22:00:00.000 GMT+0100",1.51025,1.51065,0.8887,0.8889,1.699,1.7004,-0.00903058672571105,-0.0215593644973859,0.00598932845948041,-1.42005918111587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-21,"20.04.2009 22:00:00.000 GMT+0100",1.51135,1.5118,0.88225,0.88265,1.71285,1.71415,0.00126037824897324,0.016710479891854,-0.0078419862194703,-1.42025831978906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-22,"21.04.2009 22:00:00.000 GMT+0100",1.51315,1.5135,0.89735,0.89755,1.686,1.6872,0.00248450609090739,-0.0235280178398574,0.0136443546071656,-1.42057377243586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-23,"22.04.2009 22:00:00.000 GMT+0100",1.512,1.5123,0.8927,0.893,1.6934,1.6941,-0.00258787622762008,0.00514758033271745,-0.00467639320417024,-1.42038625997222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-24,"23.04.2009 22:00:00.000 GMT+0100",1.50825,1.5088,0.90205,0.9025,1.6717,1.67295,-0.00161132714697226,-0.0222805052906072,0.0110437178481875,-1.41998260283184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-27,"26.04.2009 22:00:00.000 GMT+0100",1.50655,1.50715,0.88985,0.89015,1.6923,1.6935,-0.00303236940783325,0.019383047888055,-0.0124178444683509,-1.42104044385473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-28,"27.04.2009 22:00:00.000 GMT+0100",1.5025,1.5027,0.89835,0.89855,1.67195,1.6729,-0.00296643486481279,-0.0176783161925531,0.0075260479464484,-1.41990169142397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-29,"28.04.2009 22:00:00.000 GMT+0100",1.50795,1.50875,0.89825,0.89895,1.678,1.6791,0.00507996786633319,0.00496587370932855,0.000539226476581778,-1.42056171337709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-04-30,"29.04.2009 22:00:00.000 GMT+0100",1.50865,1.509,0.8943,0.8945,1.68665,1.6873,0.00168985328401877,0.012700263475095,-0.0060315235800309,-1.42049740582383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-01,"30.04.2009 22:00:00.000 GMT+0100",1.50695,1.50795,0.88905,0.88965,1.69425,1.69595,-0.000444045687292727,0.00466579684500612,-0.00242537311626068,-1.41992550084117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-04,"03.05.2009 22:00:00.000 GMT+0100",1.50987,1.51022,0.89255,0.89295,1.6914,1.6925,0.00331611425884931,0.00444957558683345,-0.000156527837930742,-1.4203781507871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-05,"04.05.2009 22:00:00.000 GMT+0100",1.50895,1.50945,0.88335,0.88385,1.7079,1.7088,0.000449878314847107,0.0182739397215241,-0.00937231971957131,-1.42060597712793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-06,"05.05.2009 22:00:00.000 GMT+0100",1.50835,1.50875,0.88085,0.88115,1.712,1.7129,-6.93641024263059e-06,0.00627947429121645,-0.00343519571115847,-1.42031537238676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-07,"06.05.2009 22:00:00.000 GMT+0100",1.51355,1.51395,0.89135,0.89175,1.69735,1.6984,0.00710224333562459,-0.0106842501732012,0.00973440321940422,-1.42006846970903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-08,"07.05.2009 22:00:00.000 GMT+0100",1.5078,1.5091,0.8953,0.8957,1.68335,1.6849,-0.00455964250179763,-0.0115118791091791,0.00285152855582949,-1.41995665327575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-11,"10.05.2009 22:00:00.000 GMT+0100",1.5065,1.50775,0.8983,0.89865,1.6769,1.6778,-0.0011432063295031,-0.0108670304224856,0.00480849914549064,-1.41975021804878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-12,"11.05.2009 22:00:00.000 GMT+0100",1.5087,1.50905,0.8935,0.8938,1.6881,1.68885,0.00153797373423842,0.0126447883938103,-0.00567077043756892,-1.41988472727183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-13,"12.05.2009 22:00:00.000 GMT+0100",1.505,1.5054,0.89705,0.89755,1.677,1.67795,-0.00344549092015251,-0.00937896773725733,0.00299168452381227,-1.42004821837577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-14,"13.05.2009 22:00:00.000 GMT+0100",1.50595,1.5063,0.895,0.8954,1.68205,1.68305,0.00227124104398158,0.00763671462865223,-0.00262291139681836,-1.42054343467572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-15,"14.05.2009 22:00:00.000 GMT+0100",1.51315,1.51385,0.88875,0.88925,1.7019,1.703,0.00870838611143987,0.0225394266967909,-0.00676180402328597,-1.42046526339808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-18,"17.05.2009 22:00:00.000 GMT+0100",1.5108,1.5112,0.8834,0.8837,1.7096,1.7105,-0.00217288824060752,0.00862434927848676,-0.00585910446570514,-1.41987001890021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-19,"18.05.2009 22:00:00.000 GMT+0100",1.51185,1.5122,0.88065,0.88095,1.71645,1.7174,0.0033281371158978,0.0116002287126067,-0.00385751857082195,-1.41977694007798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-20,"19.05.2009 22:00:00.000 GMT+0100",1.5156,1.51605,0.8746,0.87485,1.7327,1.73335,0.00523439104459261,0.0208247908132713,-0.00775359837516543,-1.42015162048603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-21,"20.05.2009 22:00:00.000 GMT+0100",1.5189,1.5193,0.87675,0.8772,1.73165,1.73295,0.00338534309925459,0.00345150119652615,0.000363156416402721,-1.41990437232338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-22,"21.05.2009 22:00:00.000 GMT+0100",1.5189,1.5201,0.87855,0.87915,1.7288,1.73015,0.00203599638207036,0.00191466862549827,0.000186938268125658,-1.42019928392973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-25,"24.05.2009 22:00:00.000 GMT+0100",1.51715,1.5177,0.8808,0.88115,1.7212,1.7228,-0.000514928319929053,-0.00515872273145224,0.00191412703828731,-1.42022150158953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-26,"25.05.2009 22:00:00.000 GMT+0100",1.51555,1.516,0.87795,0.87825,1.7256,1.7267,-0.00103329686127895,0.00344503576314503,-0.00247976453032139,-1.41961943948583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-27,"26.05.2009 22:00:00.000 GMT+0100",1.51115,1.5116,0.8664,0.8668,1.74375,1.7446,-0.00424444374407951,0.0198752185517348,-0.0124842841554116,-1.41986987365067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-28,"27.05.2009 22:00:00.000 GMT+0100",1.51135,1.51185,0.87445,0.87465,1.7281,1.7289,0.00205422003346206,-0.0115853335361789,0.00697933723597632,-1.42069477788215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-05-29,"28.05.2009 22:00:00.000 GMT+0100",1.51005,1.5107,0.87435,0.87485,1.7267,1.72785,-0.000423038931670172,0.00267335084052833,-0.00153483787665021,-1.41995230294863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-01,"31.05.2009 22:00:00.000 GMT+0100",1.51515,1.5158,0.86085,0.86135,1.75895,1.76105,0.00471332208897368,0.0322673195136984,-0.0131664560031999,-1.42053161133627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-02,"01.06.2009 22:00:00.000 GMT+0100",1.51845,1.51885,0.86265,0.863,1.75975,1.76045,0.00478719422028678,0.00436446787259026,0.000558253968010236,-1.4216023824088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-03,"02.06.2009 22:00:00.000 GMT+0100",1.51535,1.51585,0.8678,0.8682,1.7455,1.7467,-0.00257532935655613,-0.00896470628937651,0.00281059715884646,-1.42076731487204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-04,"03.06.2009 22:00:00.000 GMT+0100",1.516,1.5165,0.87665,0.87725,1.72875,1.72965,0.000418277999658934,-0.0186899649724717,0.00966127062967548,-1.42056449865531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-06-05,"04.06.2009 22:00:00.000 GMT+0100",1.51615,1.51685,0.87375,0.87435,1.7343,1.7358,0.00119566969065066,0.00441847544853213,-0.00162393387308402,-1.42024835893604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
